diff,err1,err2,same
0.409912109375,0.0966796875,0.000732421875,0.49267578125
0.41552734375,0.094482421875,0.0009765625,0.489013671875
0.401611328125,0.09033203125,0.000244140625,0.5078125
0.40478515625,0.099365234375,0.000732421875,0.4951171875
0.41455078125,0.1015625,0.000244140625,0.483642578125
0.391357421875,0.097412109375,0.000732421875,0.510498046875
